区域名称,阵风（级）,能见度（公里）,最大湿度（百分比）,风向,紫外线（指数）,最低能见度（公里）,浪高(米),降雨量（毫米）,阵风风向,湿度（百分比）,最低温度（摄氏度）,风力（级）,最高温度（摄氏度）
3,5,15,85,7,1,8.0,1.25,1.0,7,50,4,4,11
3,8,15,60,7,1,8.0,2.5,0.0,7,30,1,6,9
3,9,15,95,7,1,8.0,0.0,2.0,7,50,3,6,5
4,5,15,95,1,1,8.0,1.25,15.0,1,75,13,4,17
3,5,15,90,7,1,5.0,0.0,1.0,7,70,13,4,17
3,4,15,95,1,1,5.0,0.0,2.0,1,75,14,3,19
3,4,15,95,1,1,5.0,0.0,5.0,1,75,11,3,16
3,6,15,95,7,1,5.0,0.0,1.0,7,70,11,3,17
4,4,15,85,7,1,5.0,0.0,0.2,7,65,11,3,15
4,5,15,90,7,1,5.0,0.0,1.0,7,70,13,4,17
4,4,15,95,1,1,5.0,0.0,2.0,1,75,14,3,19
4,8,15,60,7,1,8.0,2.5,0.0,7,30,1,6,9
4,9,15,95,7,1,8.0,0.0,2.0,7,50,3,6,5
5,5,15,95,1,1,8.0,1.25,15.0,1,75,13,4,17
5,5,15,95,7,1,8.0,1.25,15.0,7,75,8,4,15
5,5,15,85,7,1,8.0,1.25,1.0,7,50,4,4,11
5,7,15,60,7,1,8.0,0.0,0.0,7,30,1,5,9
5,8,15,95,7,1,8.0,1.5,2.0,7,50,3,5,5
6,5,15,95,1,1,8.0,1.25,15.0,1,75,13,4,17
6,5,15,95,7,1,8.0,1.25,15.0,7,75,8,4,15
6,5,15,85,7,1,8.0,1.25,1.0,7,50,4,4,11
6,7,15,60,7,1,8.0,0.0,0.0,7,30,1,5,9
6,8,15,95,7,1,8.0,1.5,2.0,7,50,3,5,5
7,5,15,95,1,1,8.0,1.25,15.0,1,75,13,4,17
7,5,15,95,7,1,8.0,1.25,15.0,7,75,8,4,15
7,5,15,85,7,1,8.0,1.25,1.0,7,50,4,4,11
7,7,15,60,7,1,8.0,0.0,0.0,7,30,1,5,9
7,8,15,95,7,1,8.0,1.5,2.0,7,50,3,5,5
2,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
2,4,20,75,1,9,10.0,0.0,0.0,1,50,25,3,30
2,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,29
2,4,20,70,1,9,10.0,0.0,0.0,1,45,23,3,29
2,4,20,70,7,9,15.0,0.0,0.0,7,40,22,3,29
3,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
3,4,20,75,1,9,10.0,0.0,0.0,1,50,25,3,30
3,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,30
3,4,20,70,1,9,10.0,0.0,0.0,1,45,23,3,29
3,4,20,70,7,9,15.0,0.0,0.0,7,40,22,3,29
4,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
4,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,30
4,4,20,75,1,9,10.0,0.0,0.0,1,50,23,3,29
4,4,20,70,1,9,10.0,0.0,0.0,1,45,23,3,29
4,4,20,70,7,9,15.0,0.0,0.0,7,40,22,3,30
5,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
5,4,20,75,1,9,10.0,0.0,0.0,1,50,25,3,31
5,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,30
5,4,20,70,1,9,10.0,0.0,0.0,1,45,23,3,30
5,4,20,70,7,9,15.0,0.0,0.0,7,40,22,3,30
6,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
6,4,20,75,1,9,10.0,0.0,0.0,1,50,25,3,30
6,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,29
6,4,20,70,1,9,10.0,0.0,0.0,1,45,23,3,30
6,4,20,70,7,9,15.0,0.0,0.0,7,40,22,3,30
7,4,20,80,1,9,10.0,0.0,0.0,1,55,25,3,31
7,4,20,75,1,9,10.0,0.0,0.0,1,50,25,3,31
7,4,20,75,1,9,10.0,0.0,0.0,1,50,24,3,31
7,4,20,70,1,9,15.0,0.0,0.0,1,45,23,3,30
7,4,18,70,7,9,12.0,0.0,0.0,7,40,22,3,30
7,3,12,85,1,0,6.0,0.0,1.0,1,50,27,2,33
4,6,15,90,1,1,5.0,1.25,1.0,1,70,11,4,16
4,5,15,90,4,1,5.0,1.25,0.5,4,60,11,4,15
4,4,15,95,1,1,4.0,0.0,0.5,1,70,12,3,18
5,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,18
5,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,19
5,5,15,90,1,1,5.0,0.0,1.0,1,70,11,3,16
5,4,15,90,4,1,5.0,0.0,0.5,4,60,11,3,15
5,4,15,95,1,1,4.0,0.0,0.5,1,70,12,3,18
6,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,18
6,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,19
6,5,15,90,1,1,5.0,0.0,1.0,1,70,11,3,16
6,4,15,90,4,1,5.0,0.0,0.5,4,60,11,3,15
6,4,15,95,1,1,5.0,0.0,0.5,1,70,12,3,18
7,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,18
7,4,15,95,1,1,5.0,0.0,0.1,1,70,15,3,19
7,5,15,90,1,1,5.0,0.0,1.0,1,70,11,3,16
7,4,15,90,4,1,5.0,0.0,0.5,4,60,11,3,15
7,4,15,95,1,1,4.0,0.0,0.5,1,70,12,3,18
3,4,15,75,1,0,7.0,0.0,0.0,1,55,16,3,22
3,4,15,70,7,0,8.0,0.0,0.0,7,50,15,3,21
4,4,15,75,1,0,7.0,0.0,0.0,1,55,16,3,22
5,4,15,75,1,0,7.0,0.0,0.0,1,55,16,3,22
5,4,15,70,7,0,8.0,0.0,0.0,7,50,15,3,21
5,5,15,70,7,0,8.0,0.0,0.0,7,50,17,4,20
5,5,15,85,7,0,7.0,0.0,0.0,7,55,19,4,25
6,4,15,75,1,0,7.0,0.0,0.0,1,55,16,3,22
6,4,15,70,7,0,8.0,0.0,0.0,7,50,15,3,21
6,5,15,70,7,0,8.0,0.0,0.0,7,50,17,4,20
6,5,15,85,7,0,6.0,0.0,0.0,7,55,19,4,25
6,3,15,80,7,0,6.0,0.1,0.0,7,55,22,2,29
7,4,15,75,1,0,7.0,0.0,0.0,1,55,16,3,22
7,4,15,70,7,0,8.0,0.0,0.0,7,50,15,3,21
7,5,15,70,7,0,8.0,0.0,0.0,7,50,17,4,20
7,5,15,85,7,0,7.0,0.0,0.0,7,55,19,4,25
4,4,15,95,1,1,5.0,0.0,5.0,1,75,11,3,16
4,6,15,95,7,1,5.0,0.0,0.5,7,70,12,3,15
5,4,15,85,7,1,5.0,0.0,0.2,7,65,11,3,15
5,5,15,90,7,1,5.0,0.0,1.0,7,70,13,4,17
5,4,15,95,1,1,5.0,0.0,2.0,1,75,14,3,19
5,4,15,95,1,1,5.0,0.0,5.0,1,75,11,3,16
5,6,15,95,7,1,5.0,0.0,0.8,7,70,12,3,16
6,4,15,85,7,1,5.0,0.0,0.2,7,65,11,3,15
6,5,15,90,7,1,5.0,0.0,1.0,7,70,13,4,17
6,4,15,95,1,1,5.0,0.0,2.0,1,75,14,3,19
6,4,15,95,1,1,5.0,0.0,5.0,1,75,11,3,16
6,6,15,95,7,1,5.0,0.0,1.0,7,70,11,3,17
7,4,15,85,7,1,5.0,0.0,0.2,7,65,11,3,15
7,5,15,90,7,1,5.0,0.0,1.0,7,70,13,4,17
7,4,15,95,1,1,5.0,0.0,2.0,1,75,14,3,19
7,4,15,95,1,1,5.0,0.0,5.0,1,75,11,3,16
7,6,15,95,7,1,5.0,0.0,0.5,7,70,11,3,17
3,4,15,80,6,7,8.0,0.0,0.0,6,55,26,2,31
4,4,15,80,6,7,8.0,0.0,0.0,6,55,26,2,31
4,4,15,80,1,7,8.0,0.0,0.0,1,55,26,2,31
5,4,15,80,6,7,8.0,0.0,0.0,6,55,26,2,31
5,4,15,80,1,7,8.0,0.0,0.0,1,55,26,2,31
6,4,15,80,6,7,8.0,0.0,0.0,6,55,26,2,31
6,4,15,80,1,7,8.0,0.0,0.0,1,55,26,2,31
7,4,15,80,6,7,8.0,0.0,0.0,6,55,26,2,31
7,4,15,80,1,7,8.0,0.0,0.0,1,55,26,2,31
7,5,15,70,7,1,8.0,0.0,0.0,7,40,13,4,19
2,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
2,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
2,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
2,5,15,95,7,1,5.0,1.25,10.0,7,75,11,4,14
2,6,15,90,1,1,6.0,1.25,2.0,1,65,16,4,19
3,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
3,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
3,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
3,5,15,95,7,1,5.0,1.25,10.0,7,75,11,4,14
3,6,15,90,1,1,6.0,1.25,2.0,1,65,16,4,19
4,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
4,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
4,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
4,4,15,95,7,1,5.0,0.0,10.0,7,75,11,3,14
4,5,15,90,1,1,6.0,0.0,2.0,1,65,16,3,19
5,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
5,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
5,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
5,4,15,95,7,1,4.0,0.0,10.0,7,75,11,3,14
5,4,15,90,7,1,5.0,0.0,2.0,7,65,16,3,19
6,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
6,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
6,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
6,4,15,95,7,1,5.0,0.0,10.0,7,75,11,3,14
6,4,15,90,7,1,5.0,0.0,2.0,7,65,16,3,19
7,4,15,80,7,1,8.0,0.0,0.0,7,55,11,3,17
7,4,15,85,7,1,8.0,0.0,0.0,7,60,10,3,15
7,4,15,90,7,1,6.0,0.0,3.0,7,70,10,3,13
7,4,15,95,7,1,5.0,0.0,10.0,7,75,11,3,14
7,4,15,90,7,1,6.0,0.0,2.0,7,65,16,3,19
2,9,15,60,4,1,8.0,2.5,0.0,4,40,7,6,11
2,9,15,85,4,1,8.0,2.5,0.0,4,60,9,6,12
2,6,15,85,7,1,8.0,1.5,3.0,7,66,11,5,17
2,5,15,85,5,1,8.0,0.5,1.0,7,65,15,3,19
2,6,15,85,1,1,8.0,1.25,0.0,1,60,14,4,18
3,8,15,60,4,1,8.0,2.5,0.0,4,40,7,6,11
3,8,15,85,4,1,8.0,2.5,0.0,4,60,9,6,12
3,6,15,85,7,1,8.0,1.5,3.0,7,66,11,5,17
3,5,15,85,5,1,8.0,0.5,1.0,7,65,15,3,19
3,6,15,85,1,1,8.0,1.25,0.0,1,60,14,4,18
4,8,15,60,4,1,8.0,2.5,0.0,4,40,7,6,11
4,8,15,85,4,1,8.0,2.5,0.0,4,60,9,6,12
4,6,15,85,7,1,8.0,1.5,3.0,7,66,11,5,17
4,5,15,85,5,1,8.0,0.5,1.0,7,65,15,3,19
4,6,15,85,1,1,8.0,1.25,0.0,1,60,14,4,18
4,4,15,75,7,4,8.0,0.0,0.0,7,45,13,3,21
4,4,15,70,1,4,8.0,0.5,0.0,1,30,13,3,20
4,4,15,60,7,4,8.0,0.5,0.0,7,35,14,3,23
4,3,15,85,7,4,5.0,0.0,0.0,7,45,13,2,21
5,3,15,75,7,4,8.0,0.1,0.0,7,50,14,2,20
5,4,15,75,7,4,8.0,0.0,0.0,7,45,13,3,21
5,3,15,70,1,4,8.0,0.1,0.0,1,30,13,2,20
5,5,15,85,5,1,8.0,0.5,1.0,7,65,15,3,19
2,5,15,85,1,1,8.0,0.0,0.1,1,60,14,3,19
2,5,15,80,1,1,8.0,0.0,0.0,1,55,12,3,18
2,7,18,80,7,1,8.0,1.25,0.0,7,55,11,4,17
2,4,10,95,1,1,3.0,0.0,5.0,1,80,12,3,17
3,5,15,85,1,1,8.0,0.0,0.1,1,60,14,3,19
3,5,15,80,1,1,8.0,0.0,0.0,1,55,12,3,18
3,7,18,80,7,1,8.0,1.25,0.0,7,55,11,4,17
3,4,10,95,1,1,3.0,0.0,15.0,1,80,12,3,17
4,5,15,85,1,1,8.0,0.0,0.1,1,60,14,3,19
4,5,15,80,1,1,8.0,0.0,0.0,1,55,12,3,18
4,7,18,80,7,1,8.0,1.25,0.0,7,55,11,4,17
2,6,15,90,7,6,10.0,1.5,0.5,7,60,22,5,26
2,4,15,85,1,7,10.0,0.0,0.0,1,55,22,3,28
2,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,28
2,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
2,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,27
3,6,12,90,7,6,10.0,1.5,0.5,7,60,22,5,26
2,4,15,80,7,7,5.0,0.0,0.0,7,40,23,3,30
2,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
3,4,15,85,1,7,5.0,0.0,0.0,1,50,21,3,28
3,4,15,90,1,6,5.0,0.0,0.1,1,50,22,3,27
3,4,14,90,1,7,5.0,0.0,0.1,1,50,22,3,28
3,4,12,80,7,7,5.0,0.0,0.0,7,40,23,3,30
3,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
4,4,12,85,1,6,5.0,0.0,0.0,1,50,21,3,28
4,4,15,90,1,6,5.0,0.0,0.1,1,50,22,3,27
4,4,14,90,1,6,5.0,0.0,0.1,1,50,22,3,28
4,4,12,80,7,7,5.0,0.0,0.0,7,40,23,3,30
4,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
5,4,12,85,1,6,5.0,0.0,0.0,1,50,21,3,28
5,4,15,90,1,6,5.0,0.0,0.1,1,50,22,3,28
5,4,14,90,1,6,5.0,0.0,0.1,1,50,22,3,29
5,4,12,80,7,7,5.0,0.0,0.0,7,40,23,3,30
5,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
6,4,12,85,1,6,5.0,0.0,0.0,1,50,21,3,28
6,4,15,90,1,6,5.0,0.0,0.1,1,50,22,3,28
6,4,14,90,1,6,5.0,0.0,0.1,1,50,22,3,29
6,4,12,80,7,7,5.0,0.0,0.0,7,40,23,3,30
6,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
7,4,12,85,1,6,5.0,0.0,0.0,1,50,21,3,28
7,4,12,90,1,6,5.0,0.0,0.1,1,50,22,3,28
7,4,12,90,1,6,5.0,0.0,0.1,1,50,22,3,29
7,4,12,80,7,7,5.0,0.0,0.0,7,40,23,3,30
7,4,12,85,7,6,5.0,0.0,0.0,7,40,23,3,30
5,8,15,60,4,1,8.0,2.5,0.0,4,40,7,6,11
5,8,15,85,4,1,8.0,2.5,0.0,4,60,9,6,12
5,6,15,85,7,1,8.0,1.5,3.0,7,66,11,5,17
7,4,15,85,1,4,6.0,0.0,1.0,1,60,15,3,20
7,4,15,85,7,4,6.0,0.0,0.0,7,60,13,3,19
7,7,15,60,7,4,8.0,0.0,0.0,7,30,8,3,16
7,8,15,60,7,4,10.0,0.0,0.0,7,30,9,4,15
4,4,10,95,1,1,3.0,0.0,10.0,1,80,12,3,17
5,5,15,85,1,1,8.0,0.0,0.1,1,60,14,3,19
5,5,15,80,1,1,8.0,0.0,0.0,1,55,12,3,18
5,7,18,80,7,1,8.0,1.25,0.0,7,55,11,4,17
5,4,10,95,1,1,3.0,0.0,10.0,1,80,12,3,17
6,5,15,85,1,1,8.0,0.0,0.1,1,60,14,3,19
6,5,15,80,1,1,8.0,0.0,0.0,1,55,12,3,18
6,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
6,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,30
7,6,12,90,7,6,8.0,1.5,0.5,7,60,22,5,26
7,4,12,85,1,7,8.0,0.0,0.0,1,55,24,3,30
7,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,30
7,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
7,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,29
2,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
2,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
2,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
2,4,15,75,1,4,7.0,0.0,0.0,1,50,15,3,23
3,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
3,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
3,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
3,4,15,75,1,4,7.0,0.0,0.0,1,50,15,3,23
4,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
4,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
4,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
4,4,15,75,1,4,7.0,0.0,0.0,1,50,15,3,23
5,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
5,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
5,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
5,4,12,75,1,4,4.0,0.0,0.0,1,50,15,3,23
6,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
6,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
6,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
6,4,12,75,1,4,4.0,0.0,0.0,1,50,15,3,23
2,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,24
2,4,15,75,1,4,8.0,0.0,0.0,1,50,15,3,23
2,5,15,70,1,4,8.0,0.0,0.0,1,45,14,3,21
3,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
3,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,24
3,4,15,75,1,4,8.0,0.0,0.0,1,50,15,3,23
3,5,15,70,1,4,8.0,0.0,0.0,1,45,14,3,22
4,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
4,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,24
7,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
7,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
7,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
7,5,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
2,4,15,85,1,7,5.0,0.0,0.0,1,50,21,3,27
2,4,15,90,1,6,5.0,0.0,0.1,1,50,22,3,27
2,4,14,90,1,7,5.0,0.0,0.1,1,50,22,3,28
4,4,15,75,1,4,8.0,0.0,0.0,1,50,15,3,23
2,4,15,85,1,4,10.0,0.0,1.0,1,60,15,3,20
2,4,15,85,7,4,10.0,0.0,0.0,7,60,13,3,19
2,7,15,60,7,5,8.0,0.0,0.0,7,30,8,3,16
2,8,18,60,7,5,10.0,0.0,0.0,7,30,9,4,15
3,4,15,85,1,4,10.0,0.0,1.0,1,60,15,3,20
3,4,15,85,7,4,10.0,0.0,0.0,7,60,13,3,19
3,7,15,60,7,5,8.0,0.0,0.0,7,30,8,3,16
4,4,15,85,1,4,10.0,0.0,1.0,1,60,15,3,20
4,5,15,85,7,4,10.0,0.0,0.0,7,60,13,3,19
4,6,15,70,7,4,10.0,0.0,0.0,7,45,10,3,17
5,4,15,85,1,4,10.0,0.0,1.0,1,60,15,3,20
5,4,15,85,7,4,10.0,0.0,0.0,7,60,13,3,19
6,4,15,85,1,4,6.0,0.0,1.0,1,60,15,3,20
6,5,15,85,7,4,6.0,0.0,0.0,7,60,13,3,19
6,6,15,70,7,4,10.0,0.0,0.0,7,45,10,3,17
6,8,15,60,7,4,10.0,0.0,0.0,7,30,9,4,15
6,4,12,70,7,4,4.0,0.0,0.0,7,35,14,3,23
7,4,15,85,1,4,8.0,0.0,0.0,1,70,18,3,24
7,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
7,4,15,85,1,4,8.0,0.0,0.0,1,55,16,3,23
7,4,15,75,1,4,6.0,0.0,0.0,1,50,15,3,23
2,4,15,85,1,4,8.0,0.0,0.0,1,65,17,3,24
3,4,15,85,1,7,10.0,0.0,0.0,1,55,22,3,28
3,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,28
3,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
3,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,27
4,6,12,90,7,6,10.0,1.5,0.5,7,60,22,5,26
4,4,12,85,1,7,10.0,0.0,0.0,1,55,22,3,28
4,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,28
4,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
4,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,27
5,6,12,90,7,6,10.0,1.5,0.5,7,60,22,5,26
5,4,12,85,1,7,10.0,0.0,0.0,1,55,24,3,30
5,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,30
5,4,12,85,1,8,8.0,0.0,0.0,1,50,24,3,29
5,4,12,85,1,6,8.0,0.0,0.0,1,50,24,3,30
6,6,12,90,7,6,8.0,1.5,0.5,7,60,22,5,26
6,4,12,85,1,7,10.0,0.0,0.0,1,55,24,3,30
6,4,12,85,1,7,10.0,0.0,0.0,1,50,24,3,30
5,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
5,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
5,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
5,5,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
6,6,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
6,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
6,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
6,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
6,5,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
7,6,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
5,4,15,60,7,4,8.0,0.5,0.0,7,35,14,3,23
5,3,15,85,7,4,3.0,0.0,0.0,7,45,13,2,21
6,3,15,75,7,4,8.0,0.1,0.0,7,50,14,2,20
6,4,15,75,7,4,8.0,0.0,0.0,7,45,13,3,21
6,3,15,70,1,4,8.0,0.1,0.0,1,30,13,2,20
6,4,15,60,7,4,8.0,0.5,0.0,7,35,14,3,23
6,3,15,85,7,4,3.0,0.0,0.0,7,45,13,2,21
7,3,15,75,7,4,8.0,0.1,0.0,7,50,14,2,20
7,4,15,75,7,4,8.0,0.0,0.0,7,45,13,3,21
7,3,15,70,1,4,8.0,0.1,0.0,1,30,13,2,20
7,4,15,60,7,4,8.0,0.5,0.0,7,35,14,3,23
7,3,15,85,7,4,3.0,0.0,0.0,7,45,13,2,21
2,5,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
2,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
2,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
2,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
2,6,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
3,5,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
3,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
3,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
3,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
3,6,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
4,5,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
4,5,15,80,4,1,8.0,0.0,0.0,4,50,10,4,17
4,4,15,85,7,1,8.0,0.0,0.0,7,65,11,3,16
4,4,15,85,7,1,8.0,0.0,0.0,7,60,9,3,14
4,6,15,95,7,1,6.0,0.0,8.0,7,85,8,4,12
5,6,15,70,4,1,8.0,1.25,0.0,4,40,9,4,17
5,6,15,90,5,6,8.0,1.25,1.0,5,60,24,4,29
5,6,15,90,5,5,6.0,1.25,5.0,5,60,24,4,28
5,5,15,90,1,5,7.0,0.0,5.0,1,60,25,3,28
5,4,15,85,1,8,12.0,0.0,0.0,1,60,25,3,29
6,5,15,80,5,7,8.0,0.0,0.0,5,55,25,3,30
6,6,15,90,5,6,8.0,1.25,1.0,5,60,24,4,29
6,6,15,90,5,5,6.0,1.25,5.0,5,60,24,4,28
6,5,15,90,1,5,7.0,0.0,5.0,1,60,25,3,28
6,4,15,85,1,8,12.0,0.0,0.0,1,60,25,3,29
7,5,15,80,5,7,8.0,0.0,0.0,5,55,25,3,30
7,6,15,90,5,6,8.0,1.25,1.0,5,60,24,4,29
7,6,15,90,5,5,6.0,1.25,5.0,5,60,24,4,28
7,5,15,90,1,5,7.0,0.0,5.0,1,60,25,3,29
7,4,15,85,1,8,12.0,0.0,0.0,1,60,25,3,30
7,4,15,85,5,8,7.0,0.0,3.0,5,60,26,3,31
2,6,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
2,5,15,90,6,7,8.0,1.25,10.0,6,70,26,4,31
2,4,15,85,2,7,10.0,0.0,0.1,2,65,26,3,31
2,4,15,85,5,8,8.0,0.0,3.0,5,60,26,3,32
2,4,15,85,5,8,8.0,0.0,3.0,5,55,27,3,32
3,6,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
3,5,15,90,6,7,8.0,1.25,10.0,6,70,26,4,31
3,4,15,85,2,7,10.0,0.0,0.1,2,65,26,3,31
3,4,15,85,5,8,8.0,0.0,3.0,5,60,26,3,32
3,4,15,85,5,8,7.0,0.0,3.0,5,55,27,3,32
4,6,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
4,5,18,90,6,7,8.0,1.25,10.0,6,70,26,4,31
4,4,15,85,2,7,10.0,0.0,0.1,2,65,26,3,31
4,4,15,85,5,8,8.0,0.0,3.0,5,60,26,3,32
4,4,15,85,5,8,7.0,0.0,3.0,5,55,27,3,32
5,5,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
5,5,18,90,6,7,8.0,1.25,10.0,6,70,26,4,31
5,4,15,85,2,7,10.0,0.0,0.1,2,65,26,3,31
5,4,15,85,5,8,8.0,0.0,3.0,5,60,26,3,32
5,4,15,85,5,8,7.0,0.0,3.0,5,55,27,3,32
6,5,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
6,5,18,90,6,7,8.0,1.25,10.0,6,70,26,4,31
6,4,15,85,2,7,8.0,0.0,0.1,2,65,26,3,31
6,4,15,85,5,8,8.0,0.0,3.0,5,60,26,3,32
6,4,15,85,5,8,7.0,0.0,3.0,5,55,27,3,32
7,5,15,95,6,7,8.0,1.25,25.0,6,70,25,4,30
7,5,18,90,6,7,8.0,1.25,10.0,6,70,26,4,31
7,4,15,85,2,7,8.0,0.0,0.1,2,65,26,3,31
7,4,15,85,5,8,7.0,0.0,3.0,5,60,26,3,32
7,4,15,85,5,8,7.0,0.0,3.0,5,55,27,3,32
2,4,15,85,1,4,3.0,0.0,1.0,1,55,15,3,20
2,4,15,75,1,4,8.0,0.0,0.0,1,55,13,3,19
3,8,15,85,4,3,4.0,1.5,1.0,4,60,12,5,16
3,4,15,85,1,4,3.0,0.0,1.0,1,55,15,3,20
3,4,15,75,1,4,8.0,0.0,0.0,1,55,13,3,19
2,4,15,90,1,3,6.0,0.0,0.0,1,60,16,3,22
2,4,12,85,1,3,5.0,0.0,0.0,1,60,15,3,23
3,4,15,90,1,3,6.0,0.0,0.0,1,60,16,3,22
3,4,12,85,1,3,5.0,0.0,0.0,1,60,15,3,23
4,4,15,90,1,3,6.0,0.0,0.0,1,60,16,3,22
4,4,12,85,1,3,5.0,0.0,0.0,1,60,15,3,23
